rain-1,temp-1,minQ-1,maxQ-1,medianQ-1,i6-1,i30-1,U-1,CMD-1,year-1,month-1,day-1,flag-1,???-1,rain,temp,minQ,maxQ,medianQ,i6,i30,U,CMD,Year,Month,day,flag,???,Sub-catchment,Site,Date,Temperature (Degrees C),pH (units),Electrical Conductivity (µS/cm),Turbidity (NTU),Dissolved Oxygen (mg/L),Dissolved Oxygen (% Saturation),Total Nitrogen (mg/L),Ammonia (mg/L),Nitrite (mg/L),Nitrate (mg/L), Oxidised Nitrogen (mg/L as N),Available Nitrogen (mg/L),Total Phosphorus (mg/L),Orthophosphate (mg/L),Available Phosphorus (mg/L),E. coli (CFU/100mL),Total Dissolved Solids (mg/L),Suspended Solids (mg/L),Total Organic Carbon (mg/L),Chlorophyll a (ug/L),Feacal Coli - Presumptive (CFU/100mL),Feacal Coli - Confirmed (CFU/100mL),Biological Oxygen Demand (mg/L),Chloride (mg/L),Sulphate (mg/L),True Colour (Pt-Co),Alkalinity - Bicarb (mg/L),Alkalinity - Carb (mg/L),Alkalinity - Hydrox (mg/L),Alkalinity - Total (mg/L),Bromide (mg/L),Calcium Hardness (mg/L),Chlorine Residual - Combined (mg/L),Chlorine Residual - Free (mg/L),Chlorine Residual - Total (mg/L),Dissolved Organic Carbon (mg/L),Estimated River Flow (m3 s),Fluoride (mg/L),Gauged Effluent Flow (L/s),Gauge Height (m),Instantaneous Gauge Flow (m3 s),Total Kjeldahl Nitrogen (mg/L as N),Total Hardness (mg/L),Flow Percentile (%),Tributyl Tin (ngSn/L),UV Abs 1cm @ 254 (abs/cm),Apparent Colour (Pt-Co),Glyphosate (mg/L),Metsulfuran methyl (µg/L),C10 - C14 Fraction (µg/L),C10 - C36 Fraction (sum - µg/L),C15 - C28 Fraction (µg/L),C29 - C36 Fraction (µg/L),C6 - C9 Fraction (µg/L),>C10 - C16 Fraction (µg/L),>C10 - C16 Fraction minus Naphthalene (F2 - µg/L),>C10 - C40 Fraction (sum - µg/L),>C16 - C34 Fraction (µg/L),>C34 - C40 Fraction (µg/L),C6 - C10 Fraction (µg/L),C6 - C10 Fraction  minus BTEX (F1 - µg/L),Thermotolerant Faecal Coliforms - Confirmed (CFU/100mL),Thermotolerant Faecal Coliforms - Presumptive (CFU/100mL),Enterococci - Confirmed (CFU/100mL),Enterococci - Presumptive (CFU/100mL),-9999,-9999,-9999
0.1,14.5,-1,-1,-1,-1,-1,0,214.68,2010,6,25,1,76877,6.7,12.5,-1,-1,-1,-1,-1,0.32,209.43,2010,6,26,1,76878,Lake Tuggeranong,MTW100 ,26 06 2010,14,7.5,189,40,10,97,-9999,-9999,-9999,25,-9999,-9999,0.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
6.7,12.5,-1,-1,-1,-1,-1,0.32,209.43,2010,6,26,1,76878,0.2,10.7,0.182,0.273,0.273,-1,-1,0.01,210.19,2010,6,27,3,76879,Lake Tuggeranong,TLT100 ,27 06 2010,13,7.5,88,9,13,123,-9999,-9999,-9999,25,-9999,-9999,0.02,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.2,14.5,-1,-1,-1,-1,-1,0.01,216.19,2010,7,11,1,76893,0.1,14.5,0.015,0.047,0.031,-1,-1,0,217.29,2010,7,12,2,76894,Lake Tuggeranong,LTC100 ,12 07 2010,11,7.4,86,9,8.5,77,-9999,-9999,-9999,10,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.1,12.1,0.153,0.235,0.194,-1,-1,0.01,182.27,2010,7,16,2,76898,0.2,11.8,0.123,0.2,0.162,-1,-1,0.03,183.59,2010,7,17,2,76899,Lake Tuggeranong,MTV100 ,17 07 2010,10,7.1,103,17,9,80,-9999,-9999,-9999,25,-9999,-9999,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.2,11.8,0.123,0.2,0.162,-1,-1,0.03,183.59,2010,7,17,2,76899,0,11.9,0.1,0.167,0.134,-1,-1,0,185.06,2010,7,18,2,76900,Lake Tuggeranong,MTW100 ,17 07 2010,8,7.4,201,18,9,76,-9999,-9999,-9999,25,-9999,-9999,0.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,11.9,0.1,0.167,0.134,-1,-1,0,185.06,2010,7,18,2,76900,0,9.9,-1,-1,-1,-1,-1,0,186.27,2010,7,19,1,76901,Lake Tuggeranong,TLT100 ,18 07 2010,11,7.8,90,11,9,82,-9999,-9999,-9999,10,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
9.2,14.9,0.594,6.006,3.058,-1,-1,0.52,196.62,2010,8,10,32,76923,11.6,7.8,0.355,0.378,0.366,-1,-1,1.06,187.01,2010,8,11,2,76924,Lake Tuggeranong,TUG240,11 08 2010,9.1,7.2,110,11,12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,39,-9999,-9999,-9999,-9999,-9999,23,-9999,-9999,-9999,6,-9999,-9999,-9999,-9999,-9999,-9999,32,-9999,-9999,0.19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.1,11.9,-1,-1,-1,-1,-1,0.01,181.41,2010,8,14,1,76927,0.8,14,-1,-1,-1,-1,-1,0.11,182.51,2010,8,15,1,76928,Lake Tuggeranong,CTT300 ,15 08 2010,8.1,8,160,60,5.6,47,-9999,-9999,-9999,15,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15.1,14.5,0.32,0.397,0.369,-1,-1,2.29,174.3,2010,8,19,3,76932,0.2,10.9,-1,-1,-1,-1,-1,0.03,175.65,2010,8,20,1,76933,Lake Tuggeranong,CTT100 ,20 08 2010,5.8,5.5,100,9,8,64,-9999,-9999,-9999,10,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.2,10.9,-1,-1,-1,-1,-1,0.03,175.65,2010,8,20,1,76933,0,11.2,-1,-1,-1,-1,-1,0,177.19,2010,8,21,1,76934,Lake Tuggeranong,TLT100 ,20 08 2010,10,8,-9999,15,10,89,-9999,-9999,-9999,10,-9999,-9999,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,11.2,-1,-1,-1,-1,-1,0,177.19,2010,8,21,1,76934,0,13.2,-1,-1,-1,-1,-1,0,178.96,2010,8,22,0,76935,Lake Tuggeranong,LTC100 ,22 08 2010,11,7.6,-9999,11,10,91,-9999,-9999,-9999,25,-9999,-9999,0.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,20.6,-1,-1,-1,-1,-1,0,197.78,2010,9,27,1,76971,0,17,-1,-1,-1,-1,-1,0,199.54,2010,9,28,1,76972,Lake Tuggeranong,MTV100 ,28 09 2010,16,9.1,421,16,13,132,-9999,-9999,-9999,50,-9999,-9999,0.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,17,-1,-1,-1,-1,-1,0,199.54,2010,9,28,1,76972,0,13.8,-1,-1,-1,-1,-1,0,200.94,2010,9,29,1,76973,Lake Tuggeranong,MTW100 ,28 09 2010,18,9.7,504,15,13.4,141,-9999,-9999,-9999,20,-9999,-9999,0.05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,13.8,-1,-1,-1,-1,-1,0,200.94,2010,9,29,1,76973,0.5,14.7,-1,-1,-1,-1,-1,0.02,201.94,2010,9,30,1,76974,Lake Tuggeranong,LTC100 ,30 09 2010,14,7.5,-9999,21,9,87,-9999,-9999,-9999,25,-9999,-9999,0.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.5,14.7,-1,-1,-1,-1,-1,0.02,201.94,2010,9,30,1,76974,0,16.1,-1,-1,-1,-1,-1,0,203.51,2010,10,1,1,76975,Lake Tuggeranong,CTT100 ,1 10 2010,15.7,9.4,210,10,13,132,-9999,-9999,-9999,-9999,-9999,-9999,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.1,19.1,-1,-1,-1,-1,-1,0,206,2010,10,4,1,76978,0.3,23.6,0.02,0.208,0.101,-1,-1,0.01,207.93,2010,10,5,4,76979,Lake Tuggeranong,TLT100 ,5 10 2010,15,7.6,-9999,11,8.5,84,-9999,-9999,-9999,25,-9999,-9999,0.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,18.2,-1,-1,-1,-1,-1,0,213.65,2010,10,10,1,76984,0,18.9,0,0.006,0.003,-1,-1,0,215.25,2010,10,11,2,76985,Lake Tuggeranong,MTV100 ,11 10 2010,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.1,16.3,-1,-1,-1,-1,-1,0.02,161.07,2010,10,17,1,76991,0,17.4,-1,-1,-1,-1,-1,0,163.91,2010,10,18,1,76992,Lake Tuggeranong,CTT300 ,18 10 2010,14.5,8.3,110,80,8,79,-9999,-9999,-9999,10,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,17.4,-1,-1,-1,-1,-1,0,163.91,2010,10,18,1,76992,0,18.5,-1,-1,-1,-1,-1,0,166.84,2010,10,19,1,76993,Lake Tuggeranong,CTT300 ,19 10 2010,15.2,8.3,120,60,9.8,97,-9999,-9999,-9999,10,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.1,21.7,-1,-1,-1,-1,-1,0.01,183.98,2010,10,26,1,77000,0,21.7,0.069,0.126,0.098,-1,-1,0,186.65,2010,10,27,2,77001,Lake Tuggeranong,LTC100 ,27 10 2010,20,7.8,160,16,8.5,94,-9999,-9999,-9999,10,-9999,-9999,0.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,19.6,-1,-1,-1,-1,-1,0,188.98,2010,10,28,1,77002,0,22.6,-1,-1,-1,-1,-1,0,191.58,2010,10,29,1,77003,Lake Tuggeranong,TLT100 ,29 10 2010,22,9.6,170,14,10,115,-9999,-9999,-9999,10,-9999,-9999,0.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19.9,21.2,0.523,0.815,0.674,-1,-1,2.39,179.5,2010,11,15,3,77020,0.4,21.1,0.299,0.319,0.309,-1,-1,0.06,181.92,2010,11,16,2,77021,Lake Tuggeranong,MTW100 ,16 11 2010,18.03,9,360,9,-9999,-9999,-9999,-9999,-9999,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,19.2,-1,-1,-1,-1,-1,0,189.93,2010,11,19,1,77024,0,24.9,-1,-1,-1,-1,-1,0,192.78,2010,11,20,1,77025,Lake Tuggeranong,MTV100 ,20 11 2010,20.5,8.3,200,60,9,101,-9999,-9999,-9999,10,-9999,-9999,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,24.9,-1,-1,-1,-1,-1,0,192.78,2010,11,20,1,77025,0,26.8,-1,-1,-1,-1,-1,0,195.73,2010,11,21,1,77026,Lake Tuggeranong,MTW100 ,20 11 2010,21.5,9.5,450,9,11,126,-9999,-9999,-9999,10,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,27.4,-1,-1,-1,-1,-1,0,203.87,2010,11,24,1,77029,0,27.6,-1,-1,-1,-1,-1,0,206.52,2010,11,25,1,77030,Lake Tuggeranong,CTT100 ,25 11 2010,25.1,8.9,180,20,6.8,82,-9999,-9999,-9999,10,-9999,-9999,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
34.4,16.2,0.562,4.303,0.834,-1,-1,3.21,178.69,2010,11,29,26,77034,14.1,17.4,0.462,3.766,1.183,-1,-1,2.52,169.76,2010,11,30,27,77035,Lake Tuggeranong,LTC100 ,30 11 2010,16,8.1,190,19,8,81,-9999,-9999,-9999,10,-9999,-9999,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
14.1,17.4,0.462,3.766,1.183,-1,-1,2.52,169.76,2010,11,30,27,77035,10.3,19.2,1.757,7.453,5.813,-1,-1,2.19,164.78,2010,12,1,35,77036,Lake Tuggeranong,TLT100 ,30 11 2010,19,7.7,170,22,7.3,79,-9999,-9999,-9999,10,-9999,-9999,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29.4,26.2,2.378,8.038,6.318,-1,-1,14.26,105.39,2010,12,9,21,77044,7,24.1,0.735,1.067,0.936,-1,-1,3.55,105.94,2010,12,10,3,77045,Lake Tuggeranong,CTT100 ,10 12 2010,21,6.7,120,400,6.6,74,-9999,-9999,-9999,15,-9999,-9999,0.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,28.7,-1,-1,-1,-1,-1,0,168.45,2010,12,29,1,77064,0,31.5,-1,-1,-1,-1,-1,0,173.16,2010,12,30,1,77065,Lake Tuggeranong,LTC100 ,30 12 2010,26,8.5,200,30,8,99,-9999,-9999,-9999,10,-9999,-9999,0.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,31.5,-1,-1,-1,-1,-1,0,173.16,2010,12,30,1,77065,0,33.9,-1,-1,-1,-1,-1,0,177.93,2010,12,31,1,77066,Lake Tuggeranong,TLT100 ,30 12 2010,28,8.4,190,28,10,128,-9999,-9999,-9999,10,-9999,-9999,0.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,33.9,-1,-1,-1,-1,-1,0,177.93,2010,12,31,1,77066,0,34.4,0.039,0.051,0.045,-1,-1,0,182.49,2011,1,1,2,77067,Lake Tuggeranong,CTT300 ,31 12 2010,28.5,8,260,9,5.2,68,-9999,-9999,-9999,-9999,-9999,-9999,0.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11.6,24.1,0.168,0.184,0.176,-1,-1,1.39,183.38,2011,1,6,2,77072,0,25.4,0.107,0.113,0.11,-1,-1,0,186.53,2011,1,7,2,77073,Lake Tuggeranong,CTT100 ,7 01 2011,27,7.4,210,15,5,63,-9999,-9999,-9999,20,-9999,-9999,0.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,27.5,-1,-1,-1,-1,-1,0,197.76,2011,1,19,1,77085,0,28.2,-1,-1,-1,-1,-1,0,200.68,2011,1,20,1,77086,Lake Tuggeranong,LTC100 ,20 01 2011,25,8.2,200,9,5,61,-9999,-9999,-9999,10,-9999,-9999,0.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0,28.2,-1,-1,-1,-1,-1,0,200.68,2011,1,20,1,77086,0,30.5,-1,-1,-1,-1,-1,0,203.72,2011,1,21,1,77087,Lake Tuggeranong,TLT100 ,20 01 2011,26,8.9,200,16,8,99,-9999,-9999,-9999,20,-9999,-9999,0.07,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
