region_id,median_mortgage,average_household_size,median_household_income,percent_female_earner,percent_no_internet,percent_unemployment,percent_public_transport,percent_born_managers
508011195,867.0,2.6,1222.0,0.19,10.7,2.6,0.1,0.39
508021196,1517.0,2.5,962.0,0.29,16.5,5.4,0.06,0.2
508021197,1812.0,2.3,987.0,0.35,12.5,3.2,0.01,0.17
508031198,1647.0,2.6,1651.0,0.2,8.9,5.5,0.04,0.07
508031199,2000.0,2.7,1941.0,0.17,8.0,4.7,0.03,0.09
508031200,2100.0,2.8,2316.0,0.13,6.9,2.7,0.03,0.11
508031201,0.0,0.0,0.0,,0.0,0.0,,
508031202,1150.0,2.6,1596.0,0.24,7.6,6.0,0.09,0.07
508031203,1033.0,3.0,1202.0,0.38,19.6,3.5,0.21,0.08
508031204,0.0,0.0,328.0,0.0,0.0,0.0,,
508041205,2600.0,2.7,1477.0,0.2,18.3,4.1,0.02,0.13
508041206,1690.0,3.2,1223.0,0.41,23.1,5.0,0.05,0.1
508041207,1300.0,3.7,987.0,0.54,32.2,12.8,0.07,0.1
508041208,2000.0,2.7,1393.0,0.3,17.6,4.9,0.06,0.13
508041209,2167.0,3.6,929.0,0.45,22.4,9.9,0.01,0.17
508051210,1430.0,2.2,932.0,0.3,12.1,6.9,0.01,0.1
508051211,1500.0,2.9,1163.0,0.23,11.3,7.0,0.03,0.09
508051212,1800.0,2.8,1370.0,0.18,14.1,5.3,0.02,0.1
508051213,1950.0,2.7,1678.0,0.14,11.6,3.2,0.01,0.12
508051214,1706.0,2.5,1001.0,0.24,11.4,5.0,0.02,0.16
508051215,563.0,2.6,949.0,0.36,22.4,4.9,0.21,0.11
508051216,700.0,2.4,996.0,0.26,12.8,4.0,0.07,0.31
508051217,1300.0,2.4,866.0,0.28,14.4,4.5,0.03,0.29
508061218,737.0,2.8,2545.0,0.18,4.8,1.7,0.31,0.07
508061219,2568.0,3.6,1069.0,0.48,24.9,1.8,0.34,0.05
508061220,3033.0,2.9,2824.0,0.09,5.7,2.4,0.13,0.1
508061221,364.0,2.9,2807.0,0.08,3.7,2.4,0.1,0.06
508061222,1950.0,2.6,2744.0,0.09,7.8,2.9,0.04,0.15
508061223,2300.0,3.1,2166.0,0.19,9.0,2.9,0.28,0.07
508061224,2600.0,2.9,2790.0,0.14,6.7,4.3,0.04,0.07
509011225,1517.0,2.2,909.0,0.28,14.8,5.4,0.01,0.12
509011226,1500.0,2.6,1108.0,0.21,19.5,4.4,0.01,0.31
509011227,1517.0,2.6,1120.0,0.17,14.0,3.8,0.02,0.13
509011228,1350.0,2.3,859.0,0.2,17.4,4.8,0.01,0.21
509011229,790.0,2.5,986.0,0.22,13.5,2.8,0.01,0.5
509011230,1170.0,2.6,947.0,0.3,14.2,5.6,0.02,0.2
509011231,901.0,2.5,901.0,0.28,14.0,4.1,0.01,0.43
509011232,1500.0,2.6,1185.0,0.15,16.6,4.3,0.01,0.14
509011233,1649.0,2.7,1031.0,0.23,14.5,5.2,0.01,0.1
509011234,1300.0,2.4,879.0,0.25,17.1,5.6,0.01,0.26
509011235,0.0,0.0,0.0,,0.0,0.0,,
509021236,2011.0,2.7,1355.0,0.14,10.5,3.4,0.04,0.16
509021237,800.0,2.4,892.0,0.29,17.9,4.8,0.02,0.3
509021238,870.0,2.3,926.0,0.26,14.0,4.1,0.01,0.36
509021239,1541.0,2.4,963.0,0.22,11.8,4.3,0.04,0.24
509021240,1083.0,2.4,1029.0,0.27,14.2,4.0,0.02,0.27
509021241,867.0,2.5,1115.0,0.26,15.3,2.7,0.02,0.33
509021242,765.0,2.4,990.0,0.27,12.7,2.8,0.11,0.34
509021243,1300.0,2.5,996.0,0.26,15.1,6.6,0.02,0.14
509021244,1517.0,2.4,1008.0,0.2,16.3,5.5,0.05,0.14
509021245,1400.0,2.3,851.0,0.26,17.4,4.7,0.04,0.25
509031246,1100.0,2.3,878.0,0.29,15.8,5.4,0.01,0.37
509031247,800.0,2.4,908.0,0.23,16.0,2.8,0.03,0.46
509031248,1967.0,2.6,1575.0,0.21,11.0,2.9,0.1,0.11
509031249,1300.0,2.4,991.0,0.3,13.9,6.3,0.01,0.13
509031250,975.0,2.4,916.0,0.26,15.6,3.2,0.02,0.37
597979799,0.0,0.0,500.0,0.0,0.0,0.9,0.03,0.02
601011001,1050.0,2.7,698.0,0.33,19.1,14.6,0.05,0.04
601011002,1484.0,2.7,1178.0,0.22,16.1,4.1,0.02,0.11
601011003,1517.0,2.8,1456.0,0.12,16.9,2.7,0.03,0.12
601021004,1420.0,2.1,1012.0,0.25,17.4,5.1,0.12,0.13
601021005,1517.0,2.8,1556.0,0.13,16.1,3.5,0.04,0.16
601021006,1560.0,2.4,1237.0,0.19,17.4,3.9,0.1,0.11
601021007,1733.0,2.4,1250.0,0.2,14.3,3.8,0.08,0.14
601021008,1603.0,2.3,1181.0,0.23,17.5,3.7,0.1,0.14
601021009,1270.0,2.3,818.0,0.32,19.4,8.5,0.08,0.07
601021010,1083.0,2.5,773.0,0.34,16.7,8.8,0.06,0.07
601021011,1213.0,2.6,838.0,0.3,18.0,9.2,0.1,0.07
601021012,1517.0,2.7,1416.0,0.14,19.3,4.4,0.03,0.14
601031013,1517.0,2.7,1312.0,0.19,15.0,3.9,0.03,0.11
601031014,1300.0,2.4,875.0,0.31,20.1,6.9,0.06,0.08
601031015,1300.0,2.3,874.0,0.32,14.5,6.5,0.06,0.08
601031016,1200.0,2.3,855.0,0.32,20.1,7.2,0.08,0.08
601031017,1300.0,2.2,737.0,0.37,19.5,8.1,0.08,0.07
601031018,1365.0,2.3,938.0,0.3,15.4,5.6,0.07,0.1
601031019,1330.0,2.3,860.0,0.32,21.9,6.6,0.11,0.07
601031020,1203.0,2.4,801.0,0.35,18.4,9.5,0.03,0.07
601031021,1370.0,2.3,928.0,0.26,19.1,7.2,0.07,0.1
601041022,1517.0,2.5,1139.0,0.2,17.2,5.0,0.07,0.12
601041023,1517.0,2.5,1269.0,0.15,16.6,4.3,0.07,0.14
601041024,1517.0,2.8,1298.0,0.17,18.6,3.9,0.04,0.13
601041025,0.0,0.0,0.0,,0.0,0.0,,
601041026,1560.0,2.5,1432.0,0.13,19.7,4.3,0.1,0.13
601051027,1733.0,2.0,1227.0,0.16,23.0,5.4,0.05,0.13
601051028,1673.0,2.4,1300.0,0.19,21.7,3.8,0.08,0.11
601051029,1800.0,2.5,1377.0,0.12,21.5,5.9,0.06,0.14
601051030,1625.0,2.2,1036.0,0.25,19.3,6.1,0.11,0.13
601051031,2000.0,2.3,1285.0,0.16,15.7,6.2,0.07,0.15
601051032,1517.0,2.3,1252.0,0.16,21.4,6.6,0.08,0.11
601051033,1625.0,2.3,1348.0,0.16,21.3,5.0,0.04,0.14
601061034,1127.0,2.4,907.0,0.24,20.0,7.6,0.02,0.11
601061035,1300.0,2.5,1034.0,0.24,16.8,4.8,0.02,0.13
602011036,1265.0,2.1,720.0,0.3,25.8,11.0,0.03,0.09
602011037,1300.0,2.2,790.0,0.33,17.9,6.4,0.03,0.09
602011038,1517.0,2.2,1134.0,0.18,18.4,5.8,0.02,0.14
602011039,1536.0,2.8,1265.0,0.16,15.1,4.1,0.02,0.13
602011040,1127.0,2.4,737.0,0.34,20.8,12.6,0.04,0.05
602011041,1170.0,2.4,756.0,0.3,15.7,11.7,0.03,0.07
602011042,1430.0,2.3,957.0,0.27,18.9,5.5,0.02,0.13
602011043,1473.0,2.4,1106.0,0.23,14.5,4.3,0.02,0.12
602011044,1517.0,2.5,1056.0,0.24,14.4,4.5,0.02,0.13
602011045,990.0,2.4,617.0,0.38,16.9,16.4,0.04,0.05
602011046,1387.0,2.5,1152.0,0.21,14.5,5.2,0.02,0.11
602011047,1300.0,2.1,964.0,0.26,21.8,5.8,0.02,0.11
602011048,1300.0,2.4,943.0,0.29,14.7,4.9,0.02,0.1
602011049,1473.0,2.5,1228.0,0.15,19.4,4.6,0.02,0.12
602011050,1196.0,2.5,842.0,0.27,17.0,8.6,0.02,0.08
602011051,1350.0,2.3,1143.0,0.19,20.3,4.5,0.01,0.11
602011052,1439.0,2.5,1088.0,0.24,14.8,4.1,0.02,0.13
602021053,1051.0,2.2,737.0,0.27,16.1,8.9,0.03,0.12
602021054,1083.0,2.4,763.0,0.3,14.6,6.0,0.0,0.22
602021055,1300.0,2.5,984.0,0.19,16.6,5.4,0.01,0.13
602021056,1300.0,2.6,1158.0,0.22,15.6,4.4,0.02,0.13
602021057,1220.0,2.4,863.0,0.29,17.1,5.6,0.01,0.18
602031058,1300.0,2.6,1083.0,0.21,19.3,5.2,0.0,0.16
602031059,1200.0,2.4,798.0,0.32,13.3,9.4,0.01,0.1
602031060,1300.0,2.4,881.0,0.3,16.8,6.8,0.02,0.14
602031061,867.0,2.4,787.0,0.34,15.0,5.4,0.01,0.23
602031062,1300.0,2.5,1066.0,0.23,16.6,4.5,0.01,0.13
602031063,997.0,2.3,748.0,0.32,15.1,8.7,0.01,0.21
602031064,975.0,2.1,658.0,0.34,19.1,10.2,0.0,0.16
603011065,867.0,2.2,710.0,0.38,17.1,8.2,0.02,0.24
603011066,1092.0,2.6,968.0,0.29,18.6,7.4,0.02,0.12
603011067,1177.0,2.5,864.0,0.32,18.4,6.0,0.01,0.17
603011068,0.0,0.0,4125.0,1.0,0.0,0.0,0.0,0.0
603021069,1083.0,2.3,873.0,0.2,22.5,6.4,0.03,0.17
603021070,1000.0,2.4,777.0,0.24,19.8,7.4,0.03,0.15
603021071,1083.0,2.3,768.0,0.3,18.2,7.5,0.03,0.15
603021072,1300.0,2.6,975.0,0.24,19.4,5.9,0.03,0.13
603031073,940.0,2.1,690.0,0.29,21.1,7.8,0.01,0.18
603031074,1100.0,2.1,754.0,0.35,16.8,7.1,0.01,0.2
604011075,1083.0,2.2,734.0,0.35,16.2,9.7,0.02,0.06
604011076,1200.0,2.6,953.0,0.23,15.3,5.6,0.02,0.19
604011077,1083.0,2.2,784.0,0.27,17.9,11.0,0.02,0.1
604011078,1257.0,2.4,862.0,0.28,14.8,8.3,0.01,0.12
604011079,1250.0,2.4,917.0,0.24,14.0,5.9,0.01,0.12
604011080,1192.0,2.5,986.0,0.27,15.7,7.4,0.02,0.08
604011081,1200.0,2.4,801.0,0.31,12.5,7.3,0.02,0.08
604011082,1122.0,2.2,777.0,0.34,14.6,6.5,0.01,0.1
604011083,1148.0,2.4,796.0,0.3,15.5,8.0,0.01,0.1
604011084,1200.0,2.3,798.0,0.3,16.2,7.2,0.01,0.1
604021085,1250.0,2.2,785.0,0.31,15.5,8.1,0.01,0.09
604021086,1200.0,2.4,726.0,0.32,16.5,10.0,0.01,0.1
604021087,1300.0,2.4,872.0,0.32,15.7,6.4,0.01,0.13
604021088,1500.0,2.6,1172.0,0.21,18.3,5.1,0.01,0.12
604021089,1300.0,2.4,953.0,0.24,15.5,5.5,0.01,0.15
604021090,1300.0,2.7,1109.0,0.22,14.2,5.3,0.02,0.11
604021091,1127.0,2.5,812.0,0.27,14.6,7.3,0.0,0.16
604021092,1500.0,2.5,1121.0,0.18,17.1,5.7,0.01,0.14
604031093,867.0,2.1,967.0,0.31,15.2,3.0,0.01,0.24
604031094,1144.0,2.6,990.0,0.23,15.3,4.6,0.01,0.3
604031095,1083.0,2.4,894.0,0.32,13.0,4.7,0.0,0.14
604031096,1083.0,2.6,981.0,0.23,16.5,6.3,0.02,0.18
604031097,769.0,2.2,1048.0,0.3,11.4,7.7,0.01,0.1
604031098,0.0,0.0,0.0,,0.0,0.0,,
697979799,0.0,0.0,0.0,,0.0,7.3,0.0,0.0
701011001,0.0,1.4,919.0,0.0,0.0,0.0,0.0,0.09
701011002,2535.0,2.1,1879.0,0.11,13.8,3.8,0.05,0.15
701011003,0.0,1.7,414.0,0.27,0.0,0.0,0.0,0.0
701011004,2535.0,2.3,1882.0,0.15,19.6,2.7,0.03,0.19
701011005,2299.0,2.3,2191.0,0.11,14.7,2.9,0.05,0.19
701011006,2000.0,2.7,1645.0,0.22,17.5,4.5,0.04,0.14
701011007,2438.0,2.5,2045.0,0.11,18.5,2.3,0.03,0.2
701011008,2050.0,2.3,1861.0,0.13,16.8,2.5,0.05,0.14
701011009,2500.0,2.5,2186.0,0.1,13.0,2.3,0.02,0.19
701021010,1950.0,2.9,1603.0,0.15,24.2,4.7,0.07,0.1
701021011,2167.0,2.9,1873.0,0.14,19.6,3.4,0.04,0.13
701021012,3000.0,2.8,1534.0,0.18,12.5,5.0,0.03,0.1
701021013,2167.0,2.9,1980.0,0.11,24.1,4.2,0.07,0.1
701021014,0.0,1.0,350.0,0.0,0.0,0.0,,
701021015,0.0,0.0,841.0,0.57,0.0,0.0,0.0,0.0
701021016,1900.0,2.2,1351.0,0.23,16.6,5.2,0.09,0.12
701021017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701021018,2167.0,2.9,1841.0,0.13,21.4,3.6,0.06,0.11
701021019,1954.0,3.1,1596.0,0.19,21.5,4.0,0.06,0.09
701021020,2167.0,2.8,1914.0,0.11,19.6,2.8,0.04,0.13
701021021,3400.0,3.1,1828.0,0.11,11.3,2.9,0.02,0.18
701021022,1860.0,2.7,1586.0,0.18,20.5,4.3,0.04,0.11
701021023,1950.0,2.5,1557.0,0.17,22.8,4.1,0.08,0.09
701021024,1885.0,3.0,1796.0,0.15,16.2,3.4,0.05,0.1
701021025,2000.0,2.4,1645.0,0.16,21.3,4.1,0.07,0.12
701021026,1842.0,2.4,1697.0,0.13,18.8,3.2,0.06,0.12
701021027,2000.0,2.6,1698.0,0.16,23.2,4.0,0.05,0.09
701021028,2058.0,3.1,1696.0,0.18,19.9,4.8,0.09,0.09
701021029,2167.0,3.0,1886.0,0.16,17.8,3.7,0.04,0.13
701021030,2167.0,3.0,2046.0,0.11,20.8,3.6,0.04,0.11
701031031,2000.0,2.8,1598.0,0.16,18.3,2.1,0.02,0.11
701031032,2297.0,2.9,1877.0,0.14,18.3,3.6,0.03,0.13
701031033,0.0,2.3,700.0,0.4,0.0,0.0,0.0,0.33
701031034,2000.0,2.7,1556.0,0.15,20.3,3.2,0.02,0.14
701031035,1810.0,2.8,1288.0,0.19,16.5,5.4,0.02,0.16
701041036,2000.0,2.7,1702.0,0.15,15.9,3.0,0.05,0.09
701041037,2000.0,2.9,1759.0,0.13,16.4,4.2,0.06,0.1
701041038,2700.0,3.1,2197.0,0.07,14.1,2.7,0.02,0.15
701041039,2000.0,2.5,1276.0,0.24,18.0,5.2,0.07,0.09
701041040,1943.0,2.9,1305.0,0.23,16.9,7.0,0.06,0.09
701041041,2600.0,3.0,2135.0,0.07,12.1,2.3,0.04,0.12
701041042,0.0,3.5,0.0,0.0,0.0,0.0,1.0,0.0
701041043,2700.0,3.0,2176.0,0.07,13.0,2.5,0.02,0.12
701041044,2015.0,2.9,1622.0,0.15,17.5,4.5,0.04,0.09
702011045,2000.0,2.7,1521.0,0.21,23.4,3.6,0.02,0.12
702011046,1736.0,2.5,1646.0,0.16,21.7,3.2,0.03,0.12
702011047,1950.0,2.7,1692.0,0.18,19.5,3.5,0.05,0.09
702011048,1950.0,2.8,1772.0,0.14,17.4,2.7,0.04,0.11
702011049,1804.0,2.4,1803.0,0.13,17.0,1.8,0.06,0.14
702011050,1200.0,2.7,1123.0,0.33,16.5,2.7,0.03,0.14
702011051,2000.0,2.6,1195.0,0.21,18.7,3.8,0.01,0.14
702011052,4333.0,4.2,861.0,0.63,23.8,19.3,0.01,0.11
702011053,1246.0,4.4,1080.0,0.59,19.0,15.5,0.13,0.07
702011054,650.0,4.1,1054.0,0.66,28.0,17.9,0.0,0.11
702021055,1100.0,4.0,941.0,0.53,22.7,11.2,0.01,0.12
702021056,1000.0,2.9,1367.0,0.3,28.2,7.1,0.01,0.12
702031057,1350.0,2.4,1132.0,0.33,19.1,5.4,0.07,0.15
702031058,1452.0,3.5,1029.0,0.46,30.7,12.0,0.06,0.13
702031059,0.0,5.0,852.0,0.77,26.5,23.6,0.03,0.09
702031060,542.0,4.0,773.0,0.72,15.9,9.1,0.03,0.08
702031061,0.0,5.3,1567.0,0.6,26.3,19.1,0.03,0.07
702041062,390.0,3.9,2106.0,0.4,11.2,10.4,0.09,0.09
702041063,108.0,5.4,1458.0,0.62,24.1,18.9,0.03,0.06
702041064,2100.0,2.9,2566.0,0.08,9.4,1.9,0.15,0.1
702051065,525.0,4.1,938.0,0.49,24.0,15.5,0.01,0.18
702051066,650.0,4.4,1090.0,0.51,28.8,20.2,0.02,0.09
702051067,1733.0,2.7,1427.0,0.21,19.3,6.0,0.01,0.11
702051068,200.0,3.9,1115.0,0.57,18.1,7.0,0.02,0.09
797979799,0.0,0.0,0.0,,0.0,3.6,0.0,0.0
801011001,2167.0,2.6,2267.0,0.08,14.9,2.7,0.1,0.19
801011002,1998.0,1.9,1441.0,0.12,19.3,6.3,0.15,0.11
801011003,2167.0,2.4,2088.0,0.06,15.6,5.3,0.12,0.14
801011004,1800.0,2.6,1372.0,0.17,20.7,4.0,0.08,0.1
801011005,2000.0,2.3,1747.0,0.12,19.6,3.9,0.13,0.16
801011006,2200.0,3.0,2077.0,0.07,17.4,3.1,0.06,0.14
801011007,2100.0,2.8,2007.0,0.09,18.4,3.1,0.07,0.15
801011008,1733.0,2.7,1620.0,0.13,19.7,4.5,0.09,0.12
801011009,1950.0,2.9,2149.0,0.09,18.1,2.7,0.07,0.16
801011010,2167.0,2.9,2186.0,0.07,20.0,2.7,0.06,0.15
801011011,2000.0,2.7,1982.0,0.11,18.3,3.6,0.07,0.14
801011012,0.0,0.0,0.0,0.0,0.0,0.0,,
801011013,2029.0,2.4,1852.0,0.1,17.7,4.2,0.09,0.17
801011014,1950.0,2.6,1584.0,0.15,16.6,4.0,0.08,0.11
801011015,2000.0,2.3,1416.0,0.16,19.8,3.0,0.08,0.12
801011016,1950.0,2.8,1951.0,0.12,18.0,3.2,0.1,0.14
801011017,2000.0,2.6,1716.0,0.1,17.6,3.6,0.08,0.11
801011018,0.0,0.0,0.0,,0.0,0.0,,
801011019,2167.0,2.7,1890.0,0.09,19.2,3.6,0.06,0.12
801011020,2000.0,2.4,1525.0,0.16,23.4,4.5,0.11,0.15
801011021,2208.0,2.9,2122.0,0.1,17.0,3.6,0.08,0.16
801011022,1907.0,2.7,1859.0,0.11,17.9,2.6,0.08,0.14
801011023,2167.0,2.3,1309.0,0.19,19.5,4.6,0.11,0.13
801011024,1900.0,2.4,1495.0,0.13,21.4,3.3,0.11,0.13
801011025,2102.0,2.8,1857.0,0.12,17.3,3.8,0.07,0.15
801011026,2275.0,2.9,2435.0,0.1,15.2,3.6,0.07,0.19
801021027,2500.0,2.8,1864.0,0.18,18.6,0.0,0.03,0.21
801021028,5000.0,3.0,500.0,0.3,0.0,15.0,0.0,0.0
801021029,2492.0,2.8,1483.0,0.27,0.0,0.0,0.0,0.0
801031030,1300.0,1.6,719.0,0.37,19.3,6.8,0.04,0.14
801031031,0.0,0.0,2250.0,0.0,0.0,0.0,0.0,0.0
801031032,433.0,2.8,2750.0,0.0,0.0,0.0,0.0,0.12
801031033,6500.0,2.4,1750.0,0.12,15.7,3.9,0.0,0.16
801041034,2167.0,3.1,2307.0,0.07,15.2,2.8,0.07,0.18
801041035,2400.0,2.8,2080.0,0.06,16.4,2.4,0.06,0.13
801041036,2600.0,2.6,2177.0,0.06,16.3,3.4,0.05,0.13
801041037,2600.0,2.4,2034.0,0.06,19.1,3.7,0.05,0.13
801041038,2803.0,3.0,2674.0,0.06,12.9,2.6,0.06,0.18
801041039,2600.0,2.9,2275.0,0.04,17.5,3.5,0.1,0.15
801041040,2167.0,2.8,2062.0,0.07,15.4,3.5,0.12,0.16
801041041,0.0,2.9,1416.0,0.17,0.0,30.0,0.0,0.33
801041042,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
801041043,1300.0,2.8,2250.0,0.12,23.7,0.0,0.0,0.16
801041044,2600.0,3.2,2647.0,0.04,12.6,2.9,0.08,0.2
801041045,0.0,1.5,2083.0,0.5,0.0,0.0,0.0,0.5
801041046,2039.0,2.6,1790.0,0.11,17.7,3.3,0.08,0.13
801041047,2167.0,3.1,2579.0,0.06,13.5,2.4,0.05,0.2
801041048,2069.0,2.8,1927.0,0.1,17.2,3.5,0.1,0.15
801051049,0.0,1.7,2718.0,0.0,0.0,24.9,0.12,0.02
801051050,2404.0,2.4,1854.0,0.17,21.4,3.0,0.07,0.19
801051051,2167.0,1.8,1687.0,0.13,19.1,5.9,0.1,0.15
801051052,2383.0,2.5,2430.0,0.11,13.0,2.7,0.04,0.45
801051053,2600.0,1.7,2147.0,0.08,14.9,12.8,0.11,0.15
801051054,2100.0,2.3,1665.0,0.18,18.3,3.8,0.12,0.14
801051055,2167.0,2.4,1552.0,0.17,20.2,4.2,0.13,0.15
801051056,2182.0,2.5,1776.0,0.16,19.4,3.8,0.09,0.17
801051057,2000.0,2.1,1635.0,0.16,19.8,4.0,0.13,0.15
801051058,2405.0,2.5,1956.0,0.14,16.4,4.4,0.1,0.16
801051059,2019.0,2.0,1335.0,0.2,20.3,7.7,0.11,0.16
801051060,2383.0,1.9,1962.0,0.12,20.2,3.6,0.1,0.17
801051061,2221.0,2.3,1905.0,0.14,19.0,3.1,0.12,0.17
801061062,2703.0,2.4,2481.0,0.16,13.6,2.7,0.06,0.2
801061063,2500.0,2.4,2909.0,0.07,14.5,3.0,0.05,0.23
801061064,2500.0,2.2,2159.0,0.13,14.1,3.6,0.06,0.21
801061065,2546.0,1.9,2578.0,0.07,16.7,2.4,0.09,0.21
801061066,0.0,0.0,0.0,,0.0,0.0,,
801061067,2200.0,2.3,1819.0,0.17,17.2,4.1,0.07,0.17
801061068,0.0,0.0,0.0,,0.0,0.0,,
801061069,2600.0,2.7,2507.0,0.13,13.8,4.2,0.06,0.21
801061070,2383.0,2.4,2564.0,0.12,13.6,3.3,0.07,0.2
801071071,2167.0,2.9,1965.0,0.09,19.6,3.3,0.04,0.13
801071072,2100.0,2.7,1963.0,0.11,18.5,3.1,0.06,0.15
801071073,1952.0,2.8,2080.0,0.1,18.3,2.7,0.05,0.14
801071074,2000.0,2.9,1952.0,0.1,19.8,2.9,0.05,0.13
801071075,2158.0,3.1,2131.0,0.09,18.3,2.6,0.05,0.15
801071076,2167.0,3.0,2690.0,0.05,14.9,2.4,0.04,0.2
801071077,2000.0,2.9,1870.0,0.11,20.4,3.7,0.05,0.12
801071078,2090.0,2.8,1977.0,0.1,16.2,2.8,0.06,0.14
801071079,1934.0,2.8,2139.0,0.09,18.3,3.1,0.05,0.16
801071080,1929.0,2.0,1725.0,0.12,18.8,2.4,0.11,0.16
801071081,1950.0,2.8,1856.0,0.1,19.7,3.3,0.05,0.12
801071082,1980.0,2.6,1862.0,0.11,20.5,3.5,0.07,0.14
801071083,2200.0,3.1,2673.0,0.05,19.9,2.5,0.04,0.16
801071084,1872.0,2.6,1899.0,0.12,19.9,2.7,0.06,0.14
801071085,0.0,0.0,0.0,,0.0,100.0,,
801071086,2000.0,2.8,1909.0,0.09,20.1,4.0,0.06,0.15
801071087,1842.0,2.8,1625.0,0.12,22.1,4.8,0.06,0.1
801071088,2087.0,2.9,1966.0,0.09,19.6,2.9,0.05,0.14
801071089,1400.0,2.9,2083.0,0.0,33.3,0.0,0.0,0.19
801071090,2000.0,2.7,1885.0,0.12,18.7,3.0,0.08,0.14
801081091,2167.0,2.9,2618.0,0.07,15.4,2.5,0.05,0.2
801081092,2167.0,2.7,1946.0,0.1,18.1,2.7,0.05,0.2
801081093,2212.0,2.5,1626.0,0.16,15.4,3.9,0.06,0.15
801081094,2000.0,2.5,1790.0,0.11,14.7,3.1,0.06,0.15
801081095,2000.0,2.5,1683.0,0.14,18.8,3.4,0.06,0.15
801081096,2197.0,2.6,1775.0,0.15,15.2,3.1,0.06,0.14
801081097,2000.0,2.4,1654.0,0.16,19.6,2.7,0.06,0.14
801081098,2167.0,2.4,1788.0,0.13,18.0,2.9,0.07,0.17
801091099,1950.0,2.4,1613.0,0.13,16.2,2.6,0.1,0.14
801091100,2167.0,2.5,1979.0,0.13,16.1,3.0,0.1,0.19
801091101,2200.0,2.7,2007.0,0.13,18.2,3.5,0.07,0.2
801091102,2383.0,2.5,2381.0,0.12,15.0,2.8,0.06,0.18
801091103,2167.0,2.4,1870.0,0.14,14.7,3.8,0.1,0.2
801091104,2400.0,2.6,1991.0,0.1,15.7,3.8,0.05,0.19
801091105,1879.0,2.2,1393.0,0.19,14.6,3.9,0.14,0.12
801091106,2134.0,2.2,1554.0,0.14,19.4,3.9,0.12,0.16
801091107,3825.0,3.2,2924.0,0.07,11.5,3.5,0.02,0.24
801091108,2167.0,2.4,1783.0,0.14,15.2,2.2,0.08,0.18
801091109,1907.0,1.8,1589.0,0.14,35.5,3.8,0.12,0.12
801091110,2167.0,2.6,1837.0,0.12,19.3,3.4,0.1,0.19
897979799,0.0,0.0,0.0,,0.0,0.0,,
901011001,1000.0,2.6,1835.0,0.25,13.3,1.0,0.08,0.11
901021002,285.0,3.8,1422.0,0.32,15.6,7.1,0.14,0.12
901031003,0.0,3.1,1187.0,0.41,19.4,13.2,0.03,0.36
997979799,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
